modelID,type,accountID,isMain,isSAR,scheduleID
557,mutual,130,False,False,2
557,mutual,805,True,False,2
558,periodical,130,False,False,2
558,periodical,805,True,False,2
559,single,98,False,False,2
559,single,806,True,False,2
560,fan_out,65,False,False,2
560,fan_out,6,False,False,2
560,fan_out,454,False,False,2
560,fan_out,73,True,False,2
560,fan_out,12,False,False,2
560,fan_out,18,False,False,2
560,fan_out,19,False,False,2
560,fan_out,20,False,False,2
560,fan_out,468,False,False,2
560,fan_out,150,False,False,2
560,fan_out,24,False,False,2
560,fan_out,26,False,False,2
560,fan_out,156,False,False,2
560,fan_out,31,False,False,2
560,fan_out,32,False,False,2
560,fan_out,34,False,False,2
560,fan_out,39,False,False,2
560,fan_out,236,False,False,2
560,fan_out,49,False,False,2
560,fan_out,50,False,False,2
560,fan_out,55,False,False,2
560,fan_out,440,False,False,2
560,fan_out,59,False,False,2
560,fan_out,446,False,False,2
561,fan_in,259,False,False,2
561,fan_in,12,False,False,2
561,fan_in,333,False,False,2
561,fan_in,78,False,False,2
561,fan_in,17,False,False,2
561,fan_in,84,False,False,2
561,fan_in,21,False,False,2
561,fan_in,23,False,False,2
561,fan_in,26,False,False,2
561,fan_in,29,False,False,2
561,fan_in,35,False,False,2
561,fan_in,40,False,False,2
561,fan_in,110,True,False,2
561,fan_in,119,False,False,2
561,fan_in,56,False,False,2
561,fan_in,313,False,False,2
561,fan_in,126,False,False,2
561,fan_in,958,False,False,2
561,fan_in,255,False,False,2
562,forward,920,True,False,2
562,forward,84,False,False,2
562,forward,144,False,False,2
563,mutual,98,False,False,2
563,mutual,806,True,False,2
564,periodical,98,False,False,2
564,periodical,806,True,False,2
565,single,24,False,False,2
565,single,807,True,False,2
566,fan_out,64,False,False,2
566,fan_out,771,False,False,2
566,fan_out,68,True,False,2
566,fan_out,9,False,False,2
566,fan_out,1418,False,False,2
566,fan_out,16,False,False,2
566,fan_out,17,False,False,2
566,fan_out,82,False,False,2
566,fan_out,19,False,False,2
566,fan_out,20,False,False,2
566,fan_out,22,False,False,2
566,fan_out,983,False,False,2
566,fan_out,24,False,False,2
566,fan_out,25,False,False,2
566,fan_out,87,False,False,2
566,fan_out,27,False,False,2
566,fan_out,32,False,False,2
566,fan_out,97,False,False,2
566,fan_out,291,False,False,2
566,fan_out,36,False,False,2
566,fan_out,1379,False,False,2
566,fan_out,294,False,False,2
566,fan_out,100,False,False,2
566,fan_out,40,False,False,2
566,fan_out,41,False,False,2
567,fan_in,65,False,False,2
567,fan_in,66,False,False,2
567,fan_in,964,False,False,2
567,fan_in,15,False,False,2
567,fan_in,81,False,False,2
567,fan_in,19,False,False,2
567,fan_in,84,False,False,2
567,fan_in,22,False,False,2
567,fan_in,663,False,False,2
567,fan_in,24,False,False,2
567,fan_in,25,False,False,2
567,fan_in,30,False,False,2
567,fan_in,38,False,False,2
567,fan_in,103,False,False,2
567,fan_in,41,False,False,2
567,fan_in,44,False,False,2
567,fan_in,111,True,False,2
567,fan_in,49,False,False,2
567,fan_in,370,False,False,2
568,forward,921,True,False,2
568,forward,20,False,False,2
568,forward,238,False,False,2
569,mutual,24,False,False,2
569,mutual,807,True,False,2
570,periodical,24,False,False,2
570,periodical,807,True,False,2
571,single,808,True,False,2
571,single,53,False,False,2
572,fan_out,4,False,False,2
572,fan_out,964,False,False,2
572,fan_out,7,False,False,2
572,fan_out,8,False,False,2
572,fan_out,72,True,False,2
572,fan_out,10,False,False,2
572,fan_out,11,False,False,2
572,fan_out,330,False,False,2
572,fan_out,654,False,False,2
572,fan_out,17,False,False,2
572,fan_out,82,False,False,2
572,fan_out,19,False,False,2
572,fan_out,20,False,False,2
572,fan_out,213,False,False,2
572,fan_out,23,False,False,2
572,fan_out,25,False,False,2
572,fan_out,27,False,False,2
572,fan_out,1436,False,False,2
572,fan_out,29,False,False,2
572,fan_out,353,False,False,2
572,fan_out,35,False,False,2
572,fan_out,488,False,False,2
572,fan_out,301,False,False,2
572,fan_out,46,False,False,2
572,fan_out,63,False,False,2
573,fan_in,1152,False,False,2
573,fan_in,4,False,False,2
573,fan_in,837,False,False,2
573,fan_in,383,False,False,2
573,fan_in,74,False,False,2
573,fan_in,11,False,False,2
573,fan_in,33,False,False,2
573,fan_in,35,False,False,2
573,fan_in,100,False,False,2
573,fan_in,804,False,False,2
573,fan_in,186,False,False,2
573,fan_in,46,False,False,2
573,fan_in,112,True,False,2
573,fan_in,52,False,False,2
573,fan_in,53,False,False,2
573,fan_in,378,False,False,2
573,fan_in,59,False,False,2
573,fan_in,764,False,False,2
573,fan_in,767,False,False,2
574,forward,11,False,False,2
574,forward,922,True,False,2
574,forward,83,False,False,2
575,mutual,808,True,False,2
575,mutual,53,False,False,2
576,periodical,808,True,False,2
576,periodical,53,False,False,2
577,single,73,False,False,2
577,single,809,True,False,2
578,fan_out,130,False,False,2
578,fan_out,66,False,False,2
578,fan_out,1156,False,False,2
578,fan_out,67,False,False,2
578,fan_out,6,False,False,2
578,fan_out,74,True,False,2
578,fan_out,140,False,False,2
578,fan_out,12,False,False,2
578,fan_out,16,False,False,2
578,fan_out,17,False,False,2
578,fan_out,90,False,False,2
578,fan_out,27,False,False,2
578,fan_out,28,False,False,2
578,fan_out,286,False,False,2
578,fan_out,31,False,False,2
578,fan_out,292,False,False,2
578,fan_out,38,False,False,2
578,fan_out,170,False,False,2
578,fan_out,364,False,False,2
578,fan_out,495,False,False,2
578,fan_out,112,False,False,2
578,fan_out,52,False,False,2
578,fan_out,125,False,False,2
578,fan_out,317,False,False,2
578,fan_out,894,False,False,2
579,fan_in,195,False,False,2
579,fan_in,133,False,False,2
579,fan_in,326,False,False,2
579,fan_in,9,False,False,2
579,fan_in,14,False,False,2
579,fan_in,271,False,False,2
579,fan_in,16,False,False,2
579,fan_in,18,False,False,2
579,fan_in,23,False,False,2
579,fan_in,90,False,False,2
579,fan_in,26,False,False,2
579,fan_in,29,False,False,2
579,fan_in,36,False,False,2
579,fan_in,47,False,False,2
579,fan_in,49,False,False,2
579,fan_in,114,True,False,2
579,fan_in,51,False,False,2
579,fan_in,59,False,False,2
579,fan_in,125,False,False,2
580,forward,10,False,False,2
580,forward,923,True,False,2
580,forward,365,False,False,2
581,mutual,73,False,False,2
581,mutual,809,True,False,2
582,periodical,73,False,False,2
582,periodical,809,True,False,2
583,single,810,True,False,2
583,single,42,False,False,2
584,fan_out,322,False,False,2
584,fan_out,644,False,False,2
584,fan_out,327,False,False,2
584,fan_out,8,False,False,2
584,fan_out,458,False,False,2
584,fan_out,75,True,False,2
584,fan_out,12,False,False,2
584,fan_out,14,False,False,2
584,fan_out,15,False,False,2
584,fan_out,1358,False,False,2
584,fan_out,17,False,False,2
584,fan_out,660,False,False,2
584,fan_out,21,False,False,2
584,fan_out,90,False,False,2
584,fan_out,541,False,False,2
584,fan_out,31,False,False,2
584,fan_out,161,False,False,2
584,fan_out,100,False,False,2
584,fan_out,37,False,False,2
584,fan_out,680,False,False,2
584,fan_out,54,False,False,2
584,fan_out,1206,False,False,2
584,fan_out,56,False,False,2
584,fan_out,1334,False,False,2
584,fan_out,60,False,False,2
585,fan_in,260,False,False,2
585,fan_in,6,False,False,2
585,fan_in,9,False,False,2
585,fan_in,10,False,False,2
585,fan_in,13,False,False,2
585,fan_in,15,False,False,2
585,fan_in,17,False,False,2
585,fan_in,83,False,False,2
585,fan_in,20,False,False,2
585,fan_in,26,False,False,2
585,fan_in,248,False,False,2
585,fan_in,103,False,False,2
585,fan_in,43,False,False,2
585,fan_in,555,False,False,2
585,fan_in,432,False,False,2
585,fan_in,115,True,False,2
585,fan_in,54,False,False,2
585,fan_in,440,False,False,2
585,fan_in,444,False,False,2
586,forward,10,False,False,2
586,forward,19,False,False,2
586,forward,924,True,False,2
587,mutual,810,True,False,2
587,mutual,42,False,False,2
588,periodical,810,True,False,2
588,periodical,42,False,False,2
589,single,194,False,False,2
589,single,811,True,False,2
590,fan_out,64,False,False,2
590,fan_out,1,False,False,2
590,fan_out,195,False,False,2
590,fan_out,262,False,False,2
590,fan_out,7,False,False,2
590,fan_out,327,False,False,2
590,fan_out,70,True,False,2
590,fan_out,10,False,False,2
590,fan_out,651,False,False,2
590,fan_out,78,False,False,2
590,fan_out,1361,False,False,2
590,fan_out,19,False,False,2
590,fan_out,21,False,False,2
590,fan_out,22,False,False,2
590,fan_out,23,False,False,2
590,fan_out,27,False,False,2
590,fan_out,284,False,False,2
590,fan_out,34,False,False,2
590,fan_out,482,False,False,2
590,fan_out,36,False,False,2
590,fan_out,39,False,False,2
590,fan_out,43,False,False,2
590,fan_out,46,False,False,2
590,fan_out,116,False,False,2
590,fan_out,56,False,False,2
590,fan_out,127,False,False,2
591,fan_in,3,False,False,2
591,fan_in,8,False,False,2
591,fan_in,17,False,False,2
591,fan_in,18,False,False,2
591,fan_in,660,False,False,2
591,fan_in,87,False,False,2
591,fan_in,24,False,False,2
591,fan_in,151,False,False,2
591,fan_in,35,False,False,2
591,fan_in,39,False,False,2
591,fan_in,743,False,False,2
591,fan_in,42,False,False,2
591,fan_in,43,False,False,2
591,fan_in,51,False,False,2
591,fan_in,116,False,False,2
591,fan_in,1011,False,False,2
591,fan_in,117,True,False,2
591,fan_in,55,False,False,2
591,fan_in,61,False,False,2
592,forward,352,False,False,2
592,forward,18,False,False,2
592,forward,925,True,False,2
593,mutual,194,False,False,2
593,mutual,811,True,False,2
594,periodical,194,False,False,2
594,periodical,811,True,False,2
595,single,812,True,False,2
595,single,991,False,False,2
596,fan_out,1,False,False,2
596,fan_out,1028,False,False,2
596,fan_out,74,False,False,2
596,fan_out,1164,False,False,2
596,fan_out,205,False,False,2
596,fan_out,77,True,False,2
596,fan_out,16,False,False,2
596,fan_out,17,False,False,2
596,fan_out,83,False,False,2
596,fan_out,24,False,False,2
596,fan_out,25,False,False,2
596,fan_out,88,False,False,2
596,fan_out,90,False,False,2
596,fan_out,986,False,False,2
596,fan_out,1377,False,False,2
596,fan_out,98,False,False,2
596,fan_out,867,False,False,2
596,fan_out,39,False,False,2
596,fan_out,360,False,False,2
596,fan_out,41,False,False,2
596,fan_out,107,False,False,2
596,fan_out,45,False,False,2
596,fan_out,53,False,False,2
596,fan_out,118,False,False,2
596,fan_out,376,False,False,2
596,fan_out,61,False,False,2
597,fan_in,65,False,False,2
597,fan_in,66,False,False,2
597,fan_in,131,False,False,2
597,fan_in,135,False,False,2
597,fan_in,141,False,False,2
597,fan_in,17,False,False,2
597,fan_in,1172,False,False,2
597,fan_in,26,False,False,2
597,fan_in,27,False,False,2
597,fan_in,34,False,False,2
597,fan_in,36,False,False,2
597,fan_in,101,False,False,2
597,fan_in,42,False,False,2
597,fan_in,48,False,False,2
597,fan_in,50,False,False,2
597,fan_in,1139,False,False,2
597,fan_in,182,False,False,2
597,fan_in,119,True,False,2
597,fan_in,124,False,False,2
598,forward,173,False,False,2
598,forward,926,True,False,2
598,forward,1030,False,False,2
599,mutual,812,True,False,2
599,mutual,991,False,False,2
600,periodical,812,True,False,2
600,periodical,991,False,False,2
601,single,813,True,False,2
601,single,318,False,False,2
602,fan_out,192,False,False,2
602,fan_out,388,False,False,2
602,fan_out,5,False,False,2
602,fan_out,6,False,False,2
602,fan_out,71,False,False,2
602,fan_out,328,False,False,2
602,fan_out,332,False,False,2
602,fan_out,76,True,False,2
602,fan_out,17,False,False,2
602,fan_out,82,False,False,2
602,fan_out,21,False,False,2
602,fan_out,86,False,False,2
602,fan_out,26,False,False,2
602,fan_out,218,False,False,2
602,fan_out,730,False,False,2
602,fan_out,1181,False,False,2
602,fan_out,33,False,False,2
602,fan_out,162,False,False,2
602,fan_out,35,False,False,2
602,fan_out,166,False,False,2
602,fan_out,40,False,False,2
602,fan_out,46,False,False,2
602,fan_out,47,False,False,2
602,fan_out,1199,False,False,2
602,fan_out,49,False,False,2
602,fan_out,307,False,False,2
602,fan_out,252,False,False,2
602,fan_out,1340,False,False,2
603,fan_in,131,False,False,2
603,fan_in,11,False,False,2
603,fan_in,140,False,False,2
603,fan_in,1165,False,False,2
603,fan_in,459,False,False,2
603,fan_in,460,False,False,2
603,fan_in,21,False,False,2
603,fan_in,85,False,False,2
603,fan_in,29,False,False,2
603,fan_in,34,False,False,2
603,fan_in,35,False,False,2
603,fan_in,164,False,False,2
603,fan_in,39,False,False,2
603,fan_in,106,True,False,2
603,fan_in,557,False,False,2
603,fan_in,365,False,False,2
603,fan_in,180,False,False,2
603,fan_in,374,False,False,2
603,fan_in,187,False,False,2
603,fan_in,60,False,False,2
604,forward,16,False,False,2
604,forward,52,False,False,2
604,forward,927,True,False,2
605,mutual,813,True,False,2
605,mutual,318,False,False,2
606,periodical,813,True,False,2
606,periodical,318,False,False,2
607,single,28,False,False,2
607,single,814,True,False,2
608,fan_out,5,False,False,2
608,fan_out,7,False,False,2
608,fan_out,1035,False,False,2
608,fan_out,13,False,False,2
608,fan_out,16,False,False,2
608,fan_out,18,False,False,2
608,fan_out,19,False,False,2
608,fan_out,20,False,False,2
608,fan_out,21,False,False,2
608,fan_out,22,False,False,2
608,fan_out,23,False,False,2
608,fan_out,24,False,False,2
608,fan_out,32,False,False,2
608,fan_out,1441,False,False,2
608,fan_out,35,False,False,2
608,fan_out,36,False,False,2
608,fan_out,40,False,False,2
608,fan_out,42,False,False,2
608,fan_out,43,False,False,2
608,fan_out,46,False,False,2
608,fan_out,50,False,False,2
608,fan_out,180,False,False,2
608,fan_out,1078,False,False,2
608,fan_out,57,False,False,2
608,fan_out,58,False,False,2
608,fan_out,60,True,False,2
608,fan_out,574,False,False,2
608,fan_out,446,False,False,2
608,fan_out,70,False,False,2
608,fan_out,1228,False,False,2
608,fan_out,76,False,False,2
608,fan_out,470,False,False,2
608,fan_out,1240,False,False,2
608,fan_out,477,False,False,2
608,fan_out,95,False,False,2
608,fan_out,98,False,False,2
608,fan_out,101,False,False,2
608,fan_out,106,False,False,2
608,fan_out,107,False,False,2
608,fan_out,236,False,False,2
608,fan_out,245,False,False,2
608,fan_out,1015,False,False,2
609,fan_in,65,False,False,2
609,fan_in,67,False,False,2
609,fan_in,15,False,False,2
609,fan_in,18,False,False,2
609,fan_in,19,False,False,2
609,fan_in,1044,False,False,2
609,fan_in,84,False,False,2
609,fan_in,22,False,False,2
609,fan_in,855,False,False,2
609,fan_in,27,False,False,2
609,fan_in,413,False,False,2
609,fan_in,356,False,False,2
609,fan_in,38,False,False,2
609,fan_in,363,False,False,2
609,fan_in,108,True,False,2
609,fan_in,45,False,False,2
609,fan_in,633,False,False,2
609,fan_in,50,False,False,2
609,fan_in,57,False,False,2
609,fan_in,61,False,False,2
610,forward,928,True,False,2
610,forward,78,False,False,2
610,forward,39,False,False,2
611,mutual,28,False,False,2
611,mutual,814,True,False,2
612,periodical,28,False,False,2
612,periodical,814,True,False,2
613,single,23,False,False,2
613,single,815,True,False,2
614,fan_out,3,False,False,2
614,fan_out,263,False,False,2
614,fan_out,136,False,False,2
614,fan_out,12,False,False,2
614,fan_out,14,False,False,2
614,fan_out,15,False,False,2
614,fan_out,17,False,False,2
614,fan_out,661,False,False,2
614,fan_out,21,False,False,2
614,fan_out,25,False,False,2
614,fan_out,30,False,False,2
614,fan_out,31,False,False,2
614,fan_out,158,False,False,2
614,fan_out,1055,False,False,2
614,fan_out,34,False,False,2
614,fan_out,35,False,False,2
614,fan_out,676,False,False,2
614,fan_out,162,False,False,2
614,fan_out,38,False,False,2
614,fan_out,39,False,False,2
614,fan_out,37,False,False,2
614,fan_out,43,False,False,2
614,fan_out,47,False,False,2
614,fan_out,48,False,False,2
614,fan_out,305,False,False,2
614,fan_out,304,False,False,2
614,fan_out,55,False,False,2
614,fan_out,57,False,False,2
614,fan_out,187,False,False,2
614,fan_out,701,False,False,2
614,fan_out,63,True,False,2
614,fan_out,1218,False,False,2
614,fan_out,198,False,False,2
614,fan_out,585,False,False,2
614,fan_out,78,False,False,2
614,fan_out,337,False,False,2
614,fan_out,90,False,False,2
614,fan_out,347,False,False,2
614,fan_out,97,False,False,2
614,fan_out,99,False,False,2
614,fan_out,116,False,False,2
614,fan_out,120,False,False,2
615,fan_in,323,False,False,2
615,fan_in,262,False,False,2
615,fan_in,9,False,False,2
615,fan_in,21,False,False,2
615,fan_in,85,False,False,2
615,fan_in,25,False,False,2
615,fan_in,154,False,False,2
615,fan_in,89,False,False,2
615,fan_in,28,False,False,2
615,fan_in,29,False,False,2
615,fan_in,91,False,False,2
615,fan_in,31,False,False,2
615,fan_in,99,False,False,2
615,fan_in,101,False,False,2
615,fan_in,362,False,False,2
615,fan_in,109,True,False,2
615,fan_in,47,False,False,2
615,fan_in,375,False,False,2
615,fan_in,57,False,False,2
615,fan_in,187,False,False,2
616,forward,929,True,False,2
616,forward,34,False,False,2
616,forward,166,False,False,2
617,mutual,23,False,False,2
617,mutual,815,True,False,2
618,periodical,23,False,False,2
618,periodical,815,True,False,2
619,single,816,True,False,2
619,single,81,False,False,2
620,fan_out,8,False,False,2
620,fan_out,9,False,False,2
620,fan_out,10,False,False,2
620,fan_out,11,False,False,2
620,fan_out,12,False,False,2
620,fan_out,140,False,False,2
620,fan_out,15,False,False,2
620,fan_out,16,False,False,2
620,fan_out,17,False,False,2
620,fan_out,146,False,False,2
620,fan_out,19,False,False,2
620,fan_out,20,False,False,2
620,fan_out,21,False,False,2
620,fan_out,279,False,False,2
620,fan_out,23,False,False,2
620,fan_out,664,False,False,2
620,fan_out,29,False,False,2
620,fan_out,31,False,False,2
620,fan_out,161,False,False,2
620,fan_out,35,False,False,2
620,fan_out,163,False,False,2
620,fan_out,675,False,False,2
620,fan_out,1187,False,False,2
620,fan_out,39,False,False,2
620,fan_out,42,False,False,2
620,fan_out,555,False,False,2
620,fan_out,45,False,False,2
620,fan_out,48,False,False,2
620,fan_out,49,True,False,2
620,fan_out,1341,False,False,2
620,fan_out,63,False,False,2
620,fan_out,65,False,False,2
620,fan_out,66,False,False,2
620,fan_out,77,False,False,2
620,fan_out,1231,False,False,2
620,fan_out,984,False,False,2
620,fan_out,101,False,False,2
620,fan_out,363,False,False,2
620,fan_out,1389,False,False,2
620,fan_out,111,False,False,2
620,fan_out,239,False,False,2
620,fan_out,114,False,False,2
620,fan_out,122,False,False,2
621,fan_in,65,False,False,2
621,fan_in,4,False,False,2
621,fan_in,900,False,False,2
621,fan_in,6,False,False,2
621,fan_in,16,False,False,2
621,fan_in,17,False,False,2
621,fan_in,146,False,False,2
621,fan_in,19,False,False,2
621,fan_in,22,False,False,2
621,fan_in,29,False,False,2
621,fan_in,98,False,False,2
621,fan_in,36,False,False,2
621,fan_in,37,False,False,2
621,fan_in,39,False,False,2
621,fan_in,113,True,False,2
621,fan_in,53,False,False,2
621,fan_in,181,False,False,2
621,fan_in,62,False,False,2
621,fan_in,58,False,False,2
621,fan_in,318,False,False,2
622,forward,930,True,False,2
622,forward,18,False,False,2
622,forward,46,False,False,2
623,mutual,816,True,False,2
623,mutual,81,False,False,2
624,periodical,816,True,False,2
624,periodical,81,False,False,2
625,single,817,True,False,2
625,single,364,False,False,2
626,fan_out,258,False,False,2
626,fan_out,3,False,False,2
626,fan_out,772,False,False,2
626,fan_out,5,True,False,2
626,fan_out,777,False,False,2
626,fan_out,16,False,False,2
626,fan_out,19,False,False,2
626,fan_out,20,False,False,2
626,fan_out,23,False,False,2
626,fan_out,24,False,False,2
626,fan_out,26,False,False,2
626,fan_out,27,False,False,2
626,fan_out,28,False,False,2
626,fan_out,543,False,False,2
626,fan_out,33,False,False,2
626,fan_out,34,False,False,2
626,fan_out,35,False,False,2
626,fan_out,36,False,False,2
626,fan_out,37,False,False,2
626,fan_out,164,False,False,2
626,fan_out,169,False,False,2
626,fan_out,42,False,False,2
626,fan_out,47,False,False,2
626,fan_out,51,False,False,2
626,fan_out,181,False,False,2
626,fan_out,53,False,False,2
626,fan_out,314,False,False,2
626,fan_out,63,False,False,2
626,fan_out,64,False,False,2
626,fan_out,323,False,False,2
626,fan_out,199,False,False,2
626,fan_out,712,False,False,2
626,fan_out,458,False,False,2
626,fan_out,714,False,False,2
626,fan_out,78,False,False,2
626,fan_out,336,False,False,2
626,fan_out,208,False,False,2
626,fan_out,1370,False,False,2
626,fan_out,1248,False,False,2
626,fan_out,996,False,False,2
626,fan_out,101,False,False,2
626,fan_out,241,False,False,2
626,fan_out,370,False,False,2
626,fan_out,1012,False,False,2
627,fan_in,960,False,False,2
627,fan_in,260,False,False,2
627,fan_in,70,False,False,2
627,fan_in,846,False,False,2
627,fan_in,18,False,False,2
627,fan_in,19,False,False,2
627,fan_in,1427,False,False,2
627,fan_in,21,False,False,2
627,fan_in,1110,False,False,2
627,fan_in,1112,False,False,2
627,fan_in,34,False,False,2
627,fan_in,355,False,False,2
627,fan_in,101,False,False,2
627,fan_in,364,False,False,2
627,fan_in,116,True,False,2
627,fan_in,632,False,False,2
627,fan_in,635,False,False,2
627,fan_in,125,False,False,2
627,fan_in,126,False,False,2
627,fan_in,63,False,False,2
628,forward,931,True,False,2
628,forward,38,False,False,2
628,forward,335,False,False,2
629,mutual,817,True,False,2
629,mutual,364,False,False,2
630,periodical,817,True,False,2
630,periodical,364,False,False,2
631,single,818,True,False,2
631,single,58,False,False,2
632,fan_out,4,False,False,2
632,fan_out,11,False,False,2
632,fan_out,12,False,False,2
632,fan_out,13,False,False,2
632,fan_out,269,False,False,2
632,fan_out,16,False,False,2
632,fan_out,21,False,False,2
632,fan_out,22,False,False,2
632,fan_out,1047,False,False,2
632,fan_out,24,False,False,2
632,fan_out,150,False,False,2
632,fan_out,26,False,False,2
632,fan_out,23,False,False,2
632,fan_out,1433,False,False,2
632,fan_out,32,False,False,2
632,fan_out,35,False,False,2
632,fan_out,39,False,False,2
632,fan_out,168,False,False,2
632,fan_out,167,False,False,2
632,fan_out,42,False,False,2
632,fan_out,45,False,False,2
632,fan_out,46,False,False,2
632,fan_out,48,False,False,2
632,fan_out,53,False,False,2
632,fan_out,1080,False,False,2
632,fan_out,185,False,False,2
632,fan_out,61,True,False,2
632,fan_out,62,False,False,2
632,fan_out,64,False,False,2
632,fan_out,67,False,False,2
632,fan_out,72,False,False,2
632,fan_out,330,False,False,2
632,fan_out,333,False,False,2
632,fan_out,461,False,False,2
632,fan_out,592,False,False,2
632,fan_out,726,False,False,2
632,fan_out,342,False,False,2
632,fan_out,89,False,False,2
632,fan_out,613,False,False,2
632,fan_out,104,False,False,2
632,fan_out,108,False,False,2
632,fan_out,117,False,False,2
632,fan_out,632,False,False,2
632,fan_out,125,False,False,2
633,fan_in,64,False,False,2
633,fan_in,641,False,False,2
633,fan_in,71,False,False,2
633,fan_in,77,False,False,2
633,fan_in,847,False,False,2
633,fan_in,17,False,False,2
633,fan_in,82,False,False,2
633,fan_in,19,False,False,2
633,fan_in,532,False,False,2
633,fan_in,23,False,False,2
633,fan_in,797,False,False,2
633,fan_in,32,False,False,2
633,fan_in,35,False,False,2
633,fan_in,39,False,False,2
633,fan_in,107,False,False,2
633,fan_in,622,False,False,2
633,fan_in,178,False,False,2
633,fan_in,1140,False,False,2
633,fan_in,118,True,False,2
633,fan_in,122,False,False,2
634,forward,9,False,False,2
634,forward,932,True,False,2
634,forward,1221,False,False,2
635,mutual,818,True,False,2
635,mutual,58,False,False,2
636,periodical,818,True,False,2
636,periodical,58,False,False,2
637,single,40,False,False,2
637,single,819,True,False,2
638,fan_out,2,False,False,2
638,fan_out,131,False,False,2
638,fan_out,6,False,False,2
638,fan_out,8,False,False,2
638,fan_out,904,False,False,2
638,fan_out,15,False,False,2
638,fan_out,19,False,False,2
638,fan_out,21,False,False,2
638,fan_out,538,False,False,2
638,fan_out,283,False,False,2
638,fan_out,28,False,False,2
638,fan_out,29,False,False,2
638,fan_out,35,False,False,2
638,fan_out,36,False,False,2
638,fan_out,38,False,False,2
638,fan_out,170,False,False,2
638,fan_out,43,False,False,2
638,fan_out,45,False,False,2
638,fan_out,46,False,False,2
638,fan_out,47,False,False,2
638,fan_out,48,False,False,2
638,fan_out,49,False,False,2
638,fan_out,1074,False,False,2
638,fan_out,435,False,False,2
638,fan_out,53,False,False,2
638,fan_out,55,False,False,2
638,fan_out,63,False,False,2
638,fan_out,65,True,False,2
638,fan_out,711,False,False,2
638,fan_out,74,False,False,2
638,fan_out,591,False,False,2
638,fan_out,208,False,False,2
638,fan_out,593,False,False,2
638,fan_out,86,False,False,2
638,fan_out,91,False,False,2
638,fan_out,989,False,False,2
638,fan_out,735,False,False,2
638,fan_out,739,False,False,2
638,fan_out,108,False,False,2
638,fan_out,494,False,False,2
638,fan_out,111,False,False,2
638,fan_out,113,False,False,2
638,fan_out,630,False,False,2
638,fan_out,119,False,False,2
638,fan_out,123,False,False,2
639,fan_in,5,False,False,2
639,fan_in,70,False,False,2
639,fan_in,9,False,False,2
639,fan_in,10,False,False,2
639,fan_in,78,True,False,2
639,fan_in,17,False,False,2
639,fan_in,82,False,False,2
639,fan_in,20,False,False,2
639,fan_in,21,False,False,2
639,fan_in,27,False,False,2
639,fan_in,28,False,False,2
639,fan_in,29,False,False,2
639,fan_in,31,False,False,2
639,fan_in,32,False,False,2
639,fan_in,1187,False,False,2
639,fan_in,36,False,False,2
639,fan_in,43,False,False,2
639,fan_in,437,False,False,2
639,fan_in,59,False,False,2
639,fan_in,829,False,False,2
639,fan_in,63,False,False,2
640,forward,24,False,False,2
640,forward,33,False,False,2
640,forward,933,True,False,2
641,mutual,40,False,False,2
641,mutual,819,True,False,2
642,periodical,40,False,False,2
642,periodical,819,True,False,2
643,single,13,False,False,2
643,single,862,True,False,2
644,fan_out,1413,False,False,2
644,fan_out,647,False,False,2
644,fan_out,8,False,False,2
644,fan_out,9,False,False,2
644,fan_out,10,False,False,2
644,fan_out,396,False,False,2
644,fan_out,12,False,False,2
644,fan_out,15,False,False,2
644,fan_out,18,False,False,2
644,fan_out,19,False,False,2
644,fan_out,659,False,False,2
644,fan_out,22,False,False,2
644,fan_out,25,False,False,2
644,fan_out,26,False,False,2
644,fan_out,27,False,False,2
644,fan_out,543,False,False,2
644,fan_out,31,False,False,2
644,fan_out,35,False,False,2
644,fan_out,36,False,False,2
644,fan_out,41,False,False,2
644,fan_out,42,False,False,2
644,fan_out,44,False,False,2
644,fan_out,46,False,False,2
644,fan_out,48,False,False,2
644,fan_out,51,False,False,2
644,fan_out,53,False,False,2
644,fan_out,54,True,False,2
644,fan_out,1337,False,False,2
644,fan_out,314,False,False,2
644,fan_out,61,False,False,2
644,fan_out,702,False,False,2
644,fan_out,64,False,False,2
644,fan_out,65,False,False,2
644,fan_out,461,False,False,2
644,fan_out,80,False,False,2
644,fan_out,84,False,False,2
644,fan_out,216,False,False,2
644,fan_out,89,False,False,2
644,fan_out,95,False,False,2
644,fan_out,97,False,False,2
644,fan_out,741,False,False,2
644,fan_out,493,False,False,2
644,fan_out,752,False,False,2
644,fan_out,241,False,False,2
644,fan_out,115,False,False,2
644,fan_out,244,False,False,2
645,fan_in,64,False,False,2
645,fan_in,67,False,False,2
645,fan_in,456,False,False,2
645,fan_in,1040,False,False,2
645,fan_in,21,False,False,2
645,fan_in,22,False,False,2
645,fan_in,87,False,False,2
645,fan_in,85,True,False,2
645,fan_in,26,False,False,2
645,fan_in,220,False,False,2
645,fan_in,34,False,False,2
645,fan_in,291,False,False,2
645,fan_in,421,False,False,2
645,fan_in,38,False,False,2
645,fan_in,617,False,False,2
645,fan_in,364,False,False,2
645,fan_in,45,False,False,2
645,fan_in,559,False,False,2
645,fan_in,369,False,False,2
645,fan_in,436,False,False,2
645,fan_in,118,False,False,2
645,fan_in,189,False,False,2
646,forward,19,False,False,2
646,forward,12,False,False,2
646,forward,934,True,False,2
647,mutual,13,False,False,2
647,mutual,862,True,False,2
648,periodical,13,False,False,2
