step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isSAR,alertID
227,TRANSFER,4403.52,22,993515.12,989111.56,151,186733.25,191136.76,0,-1
227,TRANSFER,3551.28,81,162407.26,158855.96,46,299552.65,303103.93,0,-1
227,TRANSFER,8455.57,95,31390.32,22934.74,165,206827.67,215283.25,0,-1
227,TRANSFER,1284.83,874,2483.17,1198.33,55,290254.65,291539.5,0,-1
227,TRANSFER,756.68,874,1198.33,441.65,78,898.61,1655.29,0,-1
227,TRANSFER,6741.54,5,119787.63,113046.09,53,401944.46,408686.03,0,-1
227,TRANSFER,8790.5,405,11411.42,2620.92,50,442754.68,451545.18,0,-1
227,TRANSFER,3435.13,1437,5452.12,2016.98,18,1426252.5,1429687.62,0,-1
227,TRANSFER,2846.09,654,10899.73,8053.64,41,692497.93,695344.0,0,-1
227,TRANSFER,5945.54,29,1022911.56,1016966.06,16,865169.93,871115.5,0,-1
227,TRANSFER,2677.67,51,383856.15,381178.5,332,26536.41,29214.08,0,-1
227,TRANSFER,9632.08,31,723172.25,713540.12,19,1440379.12,1450011.25,0,-1
227,TRANSFER,8613.67,1194,12560.19,3946.52,140,221014.62,229628.29,0,-1
227,TRANSFER,5699.59,1358,7521.24,1821.64,39,836459.93,842159.5,0,-1
227,TRANSFER,52.26,871,52.26,0.0,350,100285.1,100337.38,0,-1
227,TRANSFER,8390.24,1032,14464.81,6074.57,175,206582.92,214973.17,0,-1
227,TRANSFER,7903.79,54,174010.56,166106.78,1337,0.0,7903.79,0,-1
227,TRANSFER,959.86,2,1565.86,606.0,34,987969.12,988928.93,0,-1
227,TRANSFER,605.18,640,15990.67,15385.49,61,155711.73,156316.9,0,-1
227,TRANSFER,2294.41,743,3081.05,786.64,33,1242197.87,1244492.25,0,-1
227,TRANSFER,166.26,1,166.26,0.0,164,138265.04,138431.31,0,-1
227,TRANSFER,6879.16,70,91347.14,84467.97,10,866336.18,873215.37,0,-1
227,TRANSFER,3114.04,103,102001.79,98887.75,1098,119396.25,122510.29,0,-1
227,TRANSFER,312.84,649,1669.73,1356.88,10,873215.37,873528.18,0,-1
227,TRANSFER,925.18,1013,7949.64,7024.46,16,871115.5,872040.62,0,-1
227,TRANSFER,3445.74,122,3635.84,190.09,314,139412.21,142857.96,0,-1
227,TRANSFER,1283.66,1424,1869.55,585.88,745,868.88,2152.54,0,-1
227,TRANSFER,6353.26,4,248776.98,242423.71,25,1296764.37,1303117.62,0,-1
227,TRANSFER,8819.86,33,1244492.25,1235672.37,26,1363475.0,1372294.87,0,-1
227,TRANSFER,469.98,997,986.05,516.07,1019,1108.46,1578.44,0,-1
227,TRANSFER,1495.15,210,5745.4,4250.25,19,1450011.25,1451506.37,0,-1
227,TRANSFER,3.77,1033,3.77,0.0,345,70649.48,70653.26,0,-1
227,TRANSFER,8765.48,56,229746.12,220980.64,25,1303117.62,1311883.12,0,-1
228,TRANSFER,939.58,964,2572.52,1632.94,8,727562.06,728501.62,0,-1
228,TRANSFER,941.14,964,1632.94,691.8,111,34485.13,35426.27,0,-1
228,TRANSFER,8357.45,345,70653.26,62295.8,328,101059.73,109417.18,0,-1
228,TRANSFER,6166.37,99,133721.84,127555.47,75,195725.54,201891.92,0,-1
228,TRANSFER,5353.23,69,149092.98,143739.73,98,234222.01,239575.25,0,-1
228,TRANSFER,591.58,177,102304.47,101712.88,38,889616.93,890208.56,1,2
228,TRANSFER,2736.56,98,239575.25,236838.68,162,143624.96,146361.54,0,-1
228,TRANSFER,708.89,639,9187.19,8478.29,39,842159.5,842868.43,0,-1
228,TRANSFER,2832.47,55,291539.5,288707.03,5,113046.09,115878.57,0,-1
228,TRANSFER,106.06,107,106.06,0.0,731,117440.0,117546.07,0,-1
228,TRANSFER,3261.94,40,1288493.75,1285231.87,14,918403.25,921665.18,0,-1
228,TRANSFER,2105.63,67,55744.42,53638.79,697,102806.85,104912.49,0,-1
228,TRANSFER,288.1,1035,3066.92,2778.82,20,954811.12,955099.25,0,-1
228,TRANSFER,7583.78,25,1311883.12,1304299.37,327,68258.03,75841.82,0,-1
228,TRANSFER,2539.41,284,7004.1,4464.68,24,1415726.12,1418265.62,0,-1
228,TRANSFER,8705.52,50,451545.18,442839.65,38,890208.56,898914.06,0,-1
228,TRANSFER,3428.07,50,442839.65,439411.59,38,898914.06,902342.12,0,-1
228,TRANSFER,3803.68,89,4921.52,1117.84,1043,3354.9,7158.59,0,-1
228,TRANSFER,721.61,1172,1675.35,953.74,21,978457.06,979178.68,0,-1
228,TRANSFER,8959.3,132,14967.53,6008.22,375,127062.03,136021.34,0,-1
228,TRANSFER,4361.04,8,728501.62,724140.56,41,695344.0,699705.06,0,-1
228,TRANSFER,4304.74,68,171917.9,167613.15,22,989111.56,993416.31,0,-1
228,TRANSFER,1605.38,1418,2456.31,850.93,35,952096.81,953702.18,0,-1
228,TRANSFER,4251.31,325,19545.04,15293.73,33,1235672.37,1239923.75,0,-1
228,TRANSFER,6652.34,23,1106739.87,1100087.5,366,105526.72,112179.07,0,-1
228,TRANSFER,7868.25,1337,7903.79,35.53,54,166106.78,173975.03,0,-1
228,TRANSFER,2830.67,341,23162.72,20332.05,352,163654.06,166484.73,0,-1
228,TRANSFER,3411.01,20,955099.25,951688.25,766,0.0,3411.01,0,-1
228,TRANSFER,866.4,78,1655.29,788.89,739,245602.14,246468.54,0,-1
228,TRANSFER,273.82,134,1563.39,1289.57,188,249391.45,249665.28,0,-1
228,TRANSFER,7957.97,27,1007516.18,999558.18,19,1451506.37,1459464.37,0,-1
228,TRANSFER,4149.72,656,7398.61,3248.88,53,408686.03,412835.75,0,-1
228,TRANSFER,5.31,82,5.31,0.0,21,979178.68,979184.0,0,-1
228,TRANSFER,9742.12,63,249708.0,239965.87,37,502093.0,511835.12,0,-1
228,TRANSFER,433.26,229,502.47,69.2,58,387590.75,388024.0,0,-1
228,TRANSFER,1551.11,116,106605.0,105053.88,639,8478.29,10029.41,0,-1
228,TRANSFER,6143.88,348,7165.24,1021.36,39,842868.43,849012.31,0,-1
228,TRANSFER,112.11,651,302.07,189.95,31,713540.12,713652.25,0,-1
228,TRANSFER,5754.52,1043,7158.59,1404.06,40,1285231.87,1290986.37,0,-1
228,TRANSFER,9171.74,45,337554.37,328382.62,166,327129.31,336301.06,0,-1
228,TRANSFER,4358.77,45,328382.62,324023.84,166,336301.06,340659.84,0,-1
228,TRANSFER,7499.38,339,67044.39,59545.0,14,921665.18,929164.56,0,-1
228,TRANSFER,2040.65,72,109832.1,107791.44,17,1207855.62,1209896.25,0,-1
228,TRANSFER,1541.74,91,3470.44,1928.7,24,1418265.62,1419807.37,0,-1
228,TRANSFER,164.66,760,467.25,302.58,41,699705.06,699869.75,0,-1
228,TRANSFER,4545.93,32,1238679.12,1234133.25,30,1227573.5,1232119.37,0,-1
228,TRANSFER,6292.77,70,84467.97,78175.2,10,873528.18,879820.93,0,-1
228,TRANSFER,3062.37,106,3476.7,414.33,243,115830.28,118892.65,0,-1
228,TRANSFER,1626.93,29,1016966.06,1015339.12,16,872040.62,873667.56,0,-1
228,TRANSFER,127.63,541,127.63,0.0,1,0.0,127.63,0,-1
228,TRANSFER,8966.31,58,388024.0,379057.68,886,4020.0,12986.32,0,-1
228,TRANSFER,5341.25,327,75841.82,70500.56,45,324023.84,329365.09,0,-1
228,TRANSFER,9653.67,133,40851.28,31197.6,33,1239923.75,1249577.37,0,-1
228,TRANSFER,1162.96,71,48528.95,47365.98,47,235126.43,236289.4,0,-1
228,TRANSFER,65.14,1434,65.14,0.0,62,383655.37,383720.53,0,-1
228,TRANSFER,3228.63,30,1232119.37,1228890.75,34,988928.93,992157.62,0,-1
228,TRANSFER,5142.44,100,5856.82,714.38,112,53821.87,58964.32,0,-1
228,TRANSFER,123.38,228,123.38,0.0,33,1249577.37,1249700.75,0,-1
228,TRANSFER,268.58,662,409.9,141.31,31,713652.25,713920.81,0,-1
228,TRANSFER,7594.2,90,129668.66,122074.46,34,992157.62,999751.81,0,-1
228,TRANSFER,2.52,108,2.52,0.0,775,0.0,2.52,0,-1
228,TRANSFER,2413.65,951,3359.83,946.18,165,215283.25,217696.89,0,-1
228,TRANSFER,4945.71,57,167073.32,162127.62,20,951688.25,956633.93,0,-1
228,TRANSFER,847.95,83,3810.19,2962.24,284,4464.68,5312.64,0,-1
228,TRANSFER,2835.88,759,5881.08,3045.2,32,1234133.25,1236969.12,0,-1
229,TRANSFER,135.01,100,714.38,579.36,112,58964.32,59099.33,0,-1
229,TRANSFER,5222.2,80,23572.39,18350.18,39,849012.31,854234.5,0,-1
229,TRANSFER,8965.05,65,250956.21,241991.17,43,677416.81,686381.87,0,-1
229,TRANSFER,490.69,332,29214.08,28723.39,20,956633.93,957124.62,0,-1
229,TRANSFER,6972.14,60,238198.35,231226.21,43,686381.87,693354.0,0,-1
229,TRANSFER,9101.35,77,96117.0,87015.64,53,412835.75,421937.09,0,-1
229,TRANSFER,2747.32,117,5224.04,2476.72,47,236289.4,239036.73,0,-1
229,TRANSFER,4308.22,328,109417.18,105108.96,616,0.0,4308.22,0,-1
229,TRANSFER,1295.5,112,59099.33,57803.82,34,999751.81,1001047.31,0,-1
229,TRANSFER,125.78,11,1144886.87,1144761.0,40,1290986.37,1291112.12,0,-1
229,TRANSFER,3551.43,79,50495.76,46944.32,27,999558.18,1003109.62,0,-1
229,TRANSFER,163.8,390,3909.36,3745.55,40,1291112.12,1291276.0,0,-1
229,TRANSFER,3469.56,390,3745.55,275.99,40,1291276.0,1294745.5,0,-1
229,TRANSFER,246.72,390,275.99,29.26,52,539852.43,540099.18,0,-1
229,TRANSFER,824.82,124,1229.93,405.11,5,115878.57,116703.39,0,-1
229,TRANSFER,3903.85,24,1419807.37,1415903.5,772,5801.41,9705.26,0,-1
229,TRANSFER,413.82,1321,1262.17,848.34,32,1236969.12,1237383.0,0,-1
229,TRANSFER,647.83,1321,848.34,200.51,346,237441.92,238089.75,0,-1
229,TRANSFER,4222.78,15,1273479.37,1269256.62,38,902342.12,906564.93,0,-1
229,TRANSFER,9505.31,20,957124.62,947619.31,766,3411.01,12916.33,0,-1
229,TRANSFER,812.72,616,4308.22,3495.49,328,105108.96,105921.69,0,-1
229,TRANSFER,7410.32,17,1209896.25,1202485.87,4,242423.71,249834.04,0,-1
229,TRANSFER,1686.58,21,979184.0,977497.43,30,1228890.75,1230577.37,0,-1
229,TRANSFER,2304.64,51,381178.5,378873.84,332,28723.39,31028.04,0,-1
229,TRANSFER,1940.02,221,2622.41,682.38,155,208540.45,210480.46,0,-1
229,TRANSFER,5258.68,34,1001047.31,995788.62,46,303103.93,308362.62,0,-1
229,TRANSFER,6424.93,28,918884.87,912459.93,313,102599.44,109024.38,0,-1
229,TRANSFER,3441.84,94,4892.67,1450.83,17,1202485.87,1205927.75,0,-1
229,TRANSFER,3007.92,36,604376.62,601368.68,15,1269256.62,1272264.5,0,-1
229,TRANSFER,1128.25,637,1301.97,173.72,84,0.0,1128.25,0,-1
229,TRANSFER,6432.63,5,116703.39,110270.75,53,421937.09,428369.75,0,-1
229,TRANSFER,9327.74,47,239036.73,229708.98,233,111061.78,120389.53,0,-1
229,TRANSFER,8791.34,66,68979.07,60187.73,63,239965.87,248757.21,0,-1
229,TRANSFER,4019.58,217,13269.61,9250.02,70,78175.2,82194.78,0,-1
229,TRANSFER,3884.73,1016,27821.89,23937.16,37,511835.12,515719.84,0,-1
229,TRANSFER,6601.02,39,854234.5,847633.5,33,1249700.75,1256301.87,0,-1
229,TRANSFER,9604.89,61,156316.9,146712.01,117,2476.72,12081.62,0,-1
229,TRANSFER,259.7,1025,671.76,412.05,19,1459464.37,1459724.0,0,-1
229,TRANSFER,8704.43,289,11225.19,2520.75,50,439411.59,448116.03,0,-1
229,TRANSFER,781.18,14,929164.56,928383.37,102,32543.94,33325.12,0,-1
229,TRANSFER,5218.72,227,9345.46,4126.74,14,928383.37,933602.12,0,-1
229,TRANSFER,1313.22,754,9477.55,8164.32,29,1015339.12,1016652.31,0,-1
229,TRANSFER,2384.09,630,3574.11,1190.01,93,0.0,2384.09,0,-1
229,TRANSFER,916.69,13,953398.37,952481.68,30,1230577.37,1231494.12,0,-1
229,TRANSFER,7839.2,13,952481.68,944642.43,30,1231494.12,1239333.25,0,-1
229,TRANSFER,7988.37,349,56979.23,48990.85,62,383720.53,391708.9,0,-1
229,TRANSFER,5885.62,133,31197.6,25311.98,33,1256301.87,1262187.5,0,-1
229,TRANSFER,183.37,1382,354.23,170.85,52,540099.18,540282.56,0,-1
229,TRANSFER,147.45,110,147.45,0.0,20,947619.31,947766.75,0,-1
229,TRANSFER,1681.98,1358,1821.64,139.66,39,847633.5,849315.43,0,-1
229,TRANSFER,2121.81,135,9234.24,7112.43,338,231316.96,233438.78,0,-1
230,TRANSFER,643.08,3,355584.37,354941.31,1024,1027.63,1670.72,0,-1
230,TRANSFER,6960.54,282,12141.28,5180.73,64,269054.78,276015.31,0,-1
230,TRANSFER,26.18,1171,26.18,0.0,648,63.87,90.06,0,-1
230,TRANSFER,5929.73,80,18350.18,12420.45,39,849315.43,855245.18,0,-1
230,TRANSFER,68.6,113,68.6,0.0,10,879820.93,879889.56,0,-1
230,TRANSFER,8136.21,118,142881.03,134744.81,22,993416.31,1001552.56,0,-1
230,TRANSFER,5348.49,26,1372294.87,1366946.37,951,946.18,6294.68,0,-1
230,TRANSFER,6466.22,48,115061.85,108595.62,30,1239333.25,1245799.5,0,-1
230,TRANSFER,2158.69,92,59010.6,56851.91,31,713920.81,716079.56,0,-1
230,TRANSFER,1071.44,126,12354.66,11283.21,50,448116.03,449187.46,0,-1
230,TRANSFER,2717.34,72,107791.44,105074.1,17,1205927.75,1208645.12,0,-1
230,TRANSFER,1036.49,52,540282.56,539246.06,77,87015.64,88052.14,0,-1
230,TRANSFER,8829.03,46,308362.62,299533.59,879,0.0,8829.03,0,-1
230,TRANSFER,7253.24,46,299533.59,292280.37,879,8829.03,16082.27,0,-1
230,TRANSFER,5937.88,12,1121326.25,1115388.37,48,108595.62,114533.5,0,-1
230,TRANSFER,8525.53,1177,16371.74,7846.2,12,1115388.37,1123913.87,0,-1
230,TRANSFER,1126.89,43,693354.0,692227.12,20,947766.75,948893.68,0,-1
230,TRANSFER,7020.09,60,231226.21,224206.12,43,692227.12,699247.18,0,-1
230,TRANSFER,8620.94,6,332296.68,323675.71,1176,3307.89,11928.83,0,-1
230,TRANSFER,5364.21,56,220980.64,215616.42,25,1304299.37,1309663.62,0,-1
230,TRANSFER,6817.97,33,1262187.5,1255369.5,26,1366946.37,1373764.37,0,-1
230,TRANSFER,1879.22,111,35426.27,33547.04,43,699247.18,701126.43,0,-1
230,TRANSFER,4495.37,886,12986.32,8490.94,43,701126.43,705621.81,0,-1
230,TRANSFER,3325.6,886,8490.94,5165.34,58,379057.68,382383.28,0,-1
230,TRANSFER,4328.06,886,5165.34,837.27,43,705621.81,709949.87,0,-1
230,TRANSFER,2722.64,10,879889.56,877166.93,72,105074.1,107796.75,0,-1
230,TRANSFER,4420.48,69,143739.73,139319.26,98,236838.68,241259.17,0,-1
230,TRANSFER,9826.95,54,173975.03,164148.07,1337,35.53,9862.49,0,-1
230,TRANSFER,2486.81,330,3593.0,1106.18,28,912459.93,914946.75,0,-1
230,TRANSFER,533.76,90,122074.46,121540.7,34,995788.62,996322.37,0,-1
230,TRANSFER,321.59,965,379.6,58.01,15,1272264.5,1272586.12,0,-1
230,TRANSFER,963.4,104,3825.24,2861.84,649,1356.88,2320.29,0,-1
230,TRANSFER,190.09,122,190.09,0.0,314,142857.96,143048.07,0,-1
230,TRANSFER,6944.23,4,249834.04,242889.81,25,1309663.62,1316607.87,0,-1
230,TRANSFER,5112.75,47,229708.98,224596.21,233,120389.53,125502.28,0,-1
230,TRANSFER,9144.49,879,16082.27,6937.78,31,716079.56,725224.0,0,-1
230,TRANSFER,2294.69,75,201891.92,199597.21,8,724140.56,726435.31,0,-1
230,TRANSFER,334.99,112,57803.82,57468.82,34,996322.37,996657.37,0,-1
230,TRANSFER,3937.35,42,909570.43,905633.06,9,483224.25,487161.59,0,-1
230,TRANSFER,9291.94,42,905633.06,896341.12,9,487161.59,496453.53,0,-1
230,TRANSFER,3373.35,25,1316607.87,1313234.5,327,70500.56,73873.92,0,-1
230,TRANSFER,3319.8,49,434910.81,431591.0,12,1123913.87,1127233.75,0,-1
230,TRANSFER,1008.97,283,1329.41,320.43,21,977497.43,978506.43,0,-1
230,TRANSFER,2849.62,76,7037.78,4188.16,218,4592.7,7442.32,0,-1
230,TRANSFER,326.13,88,3048.79,2722.65,34,996657.37,996983.5,0,-1
230,TRANSFER,3406.51,37,515719.84,512313.34,103,98887.75,102294.26,0,-1
230,TRANSFER,5982.2,8,726435.31,720453.06,41,699869.75,705851.93,0,-1
230,TRANSFER,2349.09,1007,13272.21,10923.12,367,249747.81,252096.9,0,-1
230,TRANSFER,5759.61,97,25236.68,19477.06,20,948893.68,954653.31,0,-1
231,TRANSFER,7757.45,116,105053.88,97296.42,86,274.68,8032.14,0,-1
231,TRANSFER,9362.4,350,100337.38,90974.97,52,539246.06,548608.43,0,-1
231,TRANSFER,9672.18,102,33325.12,23652.93,27,1003109.62,1012781.81,0,-1
231,TRANSFER,7989.65,74,10513.49,2523.84,90,121540.7,129530.35,0,-1
231,TRANSFER,1279.82,74,2523.84,1244.01,90,129530.35,130810.18,0,-1
231,TRANSFER,769.57,6,323675.71,322906.15,113,0.0,769.57,0,-1
231,TRANSFER,8859.47,36,601368.68,592509.18,14,933602.12,942461.62,0,-1
231,TRANSFER,6161.09,44,463002.53,456841.43,51,378873.84,385034.93,0,-1
231,TRANSFER,7339.37,11,1144761.0,1137421.62,34,996983.5,1004322.87,0,-1
231,TRANSFER,104.91,1040,2323.27,2218.35,91,1928.7,2033.62,0,-1
231,TRANSFER,4548.36,12,1127233.75,1122685.37,98,241259.17,245807.53,0,-1
231,TRANSFER,181.86,19,1459724.0,1459542.12,56,215616.42,215798.28,0,-1
231,TRANSFER,8693.16,9,496453.53,487760.37,92,56851.91,65545.08,0,-1
231,TRANSFER,241.23,114,364.51,123.28,1045,0.0,241.23,0,-1
231,TRANSFER,123.28,114,123.28,0.0,1045,241.23,364.51,0,-1
231,TRANSFER,9172.87,1337,9862.49,689.61,54,164148.07,173320.95,0,-1
231,TRANSFER,170.85,1382,170.85,0.0,52,548608.43,548779.31,0,-1
231,TRANSFER,9427.54,61,146712.01,137284.45,53,428369.75,437797.28,0,-1
231,TRANSFER,6992.56,3,354941.31,347948.75,65,241991.17,248983.73,0,-1
231,TRANSFER,9453.96,22,1001552.56,992098.56,64,276015.31,285469.28,0,-1
231,TRANSFER,755.17,405,2620.92,1865.75,197,187802.84,188558.01,0,-1
231,TRANSFER,284.08,977,578.54,294.46,26,1373764.37,1374048.37,0,-1
231,TRANSFER,5407.64,126,11283.21,5875.56,1333,0.0,5407.64,0,-1
231,TRANSFER,3303.45,16,873667.56,870364.12,62,391708.9,395012.37,0,-1
231,TRANSFER,7658.87,26,1374048.37,1366389.5,323,144396.03,152054.9,0,-1
231,TRANSFER,5183.41,64,285469.28,280285.87,1073,58132.82,63316.24,0,-1
231,TRANSFER,161.49,918,238.01,76.51,7,549420.37,549581.87,0,-1
231,TRANSFER,9826.58,28,914946.75,905120.18,53,437797.28,447623.87,0,-1
231,TRANSFER,90.06,648,90.06,0.0,190,147666.76,147756.81,0,-1
231,TRANSFER,1722.15,1437,2016.98,294.82,736,128337.42,130059.57,0,-1
231,TRANSFER,1038.95,23,1100087.5,1099048.62,56,215798.28,216837.25,0,-1
231,TRANSFER,1759.41,1333,5407.64,3648.23,126,5875.56,7634.98,0,-1
231,TRANSFER,1685.71,63,248757.21,247071.5,198,84463.17,86148.89,0,-1
231,TRANSFER,428.34,94,1450.83,1022.49,46,292280.37,292708.71,0,-1
231,TRANSFER,5715.14,132,6008.22,293.08,21,978506.43,984221.56,0,-1
231,TRANSFER,2311.82,951,6294.68,3982.85,26,1366389.5,1368701.37,0,-1
231,TRANSFER,253.17,1418,850.93,597.75,68,167613.15,167866.32,0,-1
231,TRANSFER,5806.0,41,705851.93,700045.93,92,65545.08,71351.09,0,-1
231,TRANSFER,5828.09,41,700045.93,694217.81,92,71351.09,77179.18,0,-1
231,TRANSFER,3037.54,1190,22567.22,19529.67,595,0.0,3037.54,0,-1
231,TRANSFER,159.11,645,159.11,0.0,1403,0.0,159.11,0,-1
231,TRANSFER,2478.23,616,3495.49,1017.26,9,487760.37,490238.59,0,-1
231,TRANSFER,6305.29,53,447623.87,441318.56,43,709949.87,716255.18,0,-1
231,TRANSFER,5522.22,53,441318.56,435796.34,43,716255.18,721777.37,0,-1
231,TRANSFER,371.04,557,3720.27,3349.23,33,1255369.5,1255740.5,0,-1
231,TRANSFER,129.58,84,1128.25,998.67,12,1122685.37,1122814.87,0,-1
231,TRANSFER,1355.41,35,953702.18,952346.75,7,549581.87,550937.31,0,-1
231,TRANSFER,1097.71,77,88052.14,86954.42,98,245807.53,246905.25,0,-1
231,TRANSFER,4556.42,71,47365.98,42809.55,21,984221.56,988778.0,0,-1
231,TRANSFER,175.93,999,277.26,101.33,34,1004322.87,1004498.81,0,-1
231,TRANSFER,511.57,55,288707.03,288195.43,9,490238.59,490750.18,0,-1
231,TRANSFER,505.93,113,769.57,263.63,22,992098.56,992604.5,0,-1
231,TRANSFER,7924.19,14,942461.62,934537.37,148,113212.89,121137.09,0,-1
231,TRANSFER,445.57,1424,585.88,140.31,111,33547.04,33992.62,0,-1
231,TRANSFER,2774.37,595,3037.54,263.16,35,952346.75,955121.12,0,-1
232,TRANSFER,179.98,1186,219.43,39.44,69,139319.26,139499.23,0,-1
232,TRANSFER,1095.28,1024,1670.72,575.44,335,116632.1,117727.39,0,-1
232,TRANSFER,3421.76,39,855245.18,851823.43,136,191279.32,194701.09,0,-1
232,TRANSFER,500.48,1337,689.61,189.13,47,224596.21,225096.7,0,-1
232,TRANSFER,205.98,1418,597.75,391.77,35,955121.12,955327.12,0,-1
232,TRANSFER,2884.99,32,1237383.0,1234498.0,29,1016652.31,1019537.31,0,-1
232,TRANSFER,140.31,1424,140.31,0.0,111,33992.62,34132.93,0,-1
232,TRANSFER,8516.17,75,199597.21,191081.04,14,934537.37,943053.56,0,-1
232,TRANSFER,2856.64,52,548779.31,545922.68,968,0.0,2856.64,0,-1
232,TRANSFER,275.2,977,294.46,19.26,99,127555.47,127830.67,0,-1
232,TRANSFER,512.76,78,788.89,276.12,928,0.0,512.76,0,-1
232,TRANSFER,7203.83,16,870364.12,863160.31,62,395012.37,402216.18,0,-1
232,TRANSFER,273.23,106,414.33,141.09,713,85129.06,85402.28,0,-1
232,TRANSFER,6952.13,118,134744.81,127792.67,242,137998.71,144950.85,0,-1
232,TRANSFER,159.11,1403,159.11,0.0,645,0.0,159.11,0,-1
232,TRANSFER,2230.01,109,5181.96,2951.95,10,877166.93,879396.93,0,-1
232,TRANSFER,4792.69,9,490750.18,485957.46,92,77179.18,81971.89,0,-1
232,TRANSFER,1246.31,93,2384.09,1137.78,16,863160.31,864406.62,0,-1
232,TRANSFER,362.79,1030,2508.06,2145.26,25,1313234.5,1313597.25,0,-1
232,TRANSFER,227.19,124,405.11,177.92,26,1368701.37,1368928.62,0,-1
232,TRANSFER,8566.99,57,162127.62,153560.62,52,545922.68,554489.68,0,-1
232,TRANSFER,8869.32,772,9705.26,835.93,30,1245799.5,1254668.87,0,-1
232,TRANSFER,1217.14,99,127830.67,126613.53,129,0.0,1217.14,0,-1
232,TRANSFER,7554.77,92,81971.89,74417.11,362,77276.6,84831.37,0,-1
232,TRANSFER,1007.06,213,1041.97,34.9,28,905120.18,906127.25,0,-1
232,TRANSFER,1961.26,91,2033.62,72.35,260,78398.12,80359.39,0,-1
232,TRANSFER,330.7,660,405.66,74.95,963,0.0,330.7,0,-1
232,TRANSFER,4440.33,38,906564.93,902124.56,1026,0.0,4440.33,0,-1
232,TRANSFER,3370.64,38,902124.56,898753.93,1026,4440.33,7810.98,0,-1
232,TRANSFER,2266.98,62,402216.18,399949.21,325,15293.73,17560.71,0,-1
232,TRANSFER,7544.68,68,167866.32,160321.64,9,485957.46,493502.15,0,-1
232,TRANSFER,4096.33,27,1012781.81,1008685.5,342,132740.73,136837.07,0,-1
232,TRANSFER,4818.31,19,1459542.12,1454723.87,56,216837.25,221655.56,0,-1
232,TRANSFER,2304.56,1176,11928.83,9624.27,13,944642.43,946947.0,0,-1
232,TRANSFER,696.46,119,1988.23,1291.76,34,1004498.81,1005195.31,0,-1
232,TRANSFER,7929.06,95,22934.74,15005.67,981,0.0,7929.06,0,-1
232,TRANSFER,129.21,87,272.2,142.98,15,1272586.12,1272715.37,0,-1
232,TRANSFER,142.98,87,142.98,0.0,15,1272715.37,1272858.37,0,-1
232,TRANSFER,2866.31,219,3763.62,897.3,51,385034.93,387901.25,0,-1
232,TRANSFER,134.1,1321,200.51,66.4,32,1234498.0,1234632.0,0,-1
232,TRANSFER,8185.08,18,1429687.62,1421502.5,464,76420.57,84605.65,0,-1
232,TRANSFER,1501.51,59,75404.18,73902.67,471,67265.14,68766.66,0,-1
232,TRANSFER,358.02,129,1217.14,859.12,15,1272858.37,1273216.37,0,-1
232,TRANSFER,4057.88,218,7442.32,3384.44,30,1254668.87,1258726.75,0,-1
232,TRANSFER,3748.48,7,550937.31,547188.81,344,72717.89,76466.38,0,-1
232,TRANSFER,3372.99,73,84325.99,80952.99,65,248983.73,252356.73,0,-1
232,TRANSFER,3682.92,73,80952.99,77270.07,65,252356.73,256039.65,0,-1
232,TRANSFER,4101.11,48,114533.5,110432.39,532,97509.56,101610.67,0,-1
232,TRANSFER,8473.49,64,280285.87,271812.37,1073,63316.24,71789.73,0,-1
232,TRANSFER,9191.4,121,75243.43,66052.03,29,1019537.31,1028728.75,0,-1
232,TRANSFER,458.36,40,1294745.5,1294287.12,716,73307.25,73765.62,0,-1
232,TRANSFER,2592.98,43,721777.37,719184.37,115,0.0,2592.98,0,-1
232,TRANSFER,3169.98,79,46944.32,43774.33,100,579.36,3749.35,0,-1
232,TRANSFER,59.43,120,59.43,0.0,327,73873.92,73933.35,0,-1
232,TRANSFER,7789.76,65,256039.65,248249.87,48,110432.39,118222.16,0,-1
233,TRANSFER,824.99,879,6937.78,6112.79,46,292708.71,293533.68,0,-1
233,TRANSFER,9169.62,30,1258726.75,1249557.12,32,1234632.0,1243801.62,0,-1
233,TRANSFER,668.46,88,2722.65,2054.18,124,177.92,846.38,0,-1
233,TRANSFER,2345.93,748,3652.28,1306.35,8,720453.06,722799.0,0,-1
233,TRANSFER,3891.16,284,5312.64,1421.48,11,1137421.62,1141312.87,0,-1
233,TRANSFER,812.46,284,1421.48,609.01,11,1141312.87,1142125.25,0,-1
233,TRANSFER,6622.13,335,117727.39,111105.25,38,898753.93,905376.06,0,-1
233,TRANSFER,461.42,84,998.67,537.24,12,1122814.87,1123276.37,0,-1
233,TRANSFER,240.96,1437,294.82,53.86,18,1421502.5,1421743.5,0,-1
233,TRANSFER,2313.34,76,4188.16,1874.81,192,94847.23,97160.57,0,-1
233,TRANSFER,8402.74,103,102294.26,93891.51,14,943053.56,951456.31,0,-1
233,TRANSFER,139.65,874,441.65,302.0,55,288195.43,288335.09,0,-1
233,TRANSFER,126.45,85,126.45,0.0,87,0.0,126.45,0,-1
233,TRANSFER,745.53,31,725224.0,724478.5,43,719184.37,719929.93,0,-1
233,TRANSFER,1193.82,286,1683.27,489.45,34,1005195.31,1006389.12,0,-1
233,TRANSFER,395.68,10,879396.93,879001.25,125,0.0,395.68,0,-1
233,TRANSFER,58.01,965,58.01,0.0,155,210480.46,210538.48,0,-1
